purchase_id,customer_id,vendor_id,unit_id,product_id,date,quantity,discount,store_type,payment_method
46424,387,5,2,23,2021-01-13,5,,loja web,débito
46425,68,5,7,28,2022-04-15,1,,loja web,crédito
46426,441,14,10,44,2018-11-18,4,,loja web,dinheiro
46427,317,9,9,38,2022-11-24,9,,loja fisica,dinheiro
46428,278,19,4,46,2020-10-25,8,,loja web,dinheiro
46429,170,11,6,6,2019-09-30,5,farmabr5,loja fisica,débito
46430,146,19,10,42,2018-09-30,5,,loja fisica,débito
46431,312,19,10,8,2023-04-26,5,,loja web,dinheiro
46432,224,2,6,20,2019-03-28,1,,loja fisica,dinheiro
46433,329,12,10,13,2021-09-22,10,,loja web,crédito
46434,122,7,8,32,2018-10-21,9,,loja web,pix
46435,402,1,10,13,2020-04-23,3,,loja fisica,pix
46436,500,6,2,23,2018-03-22,7,,loja web,débito
46437,169,6,10,23,2022-09-01,9,,loja fisica,dinheiro
46438,372,9,9,1,2022-12-31,6,,loja web,crédito
46439,99,11,10,16,2018-10-07,9,,loja fisica,débito
46440,56,17,5,9,2019-11-10,2,,loja web,pix
46441,388,16,1,23,2022-07-22,10,,loja fisica,dinheiro
46442,187,17,1,11,2019-09-05,6,,loja web,dinheiro
46443,199,7,7,34,2020-07-27,10,,loja web,dinheiro
46444,156,17,2,16,2021-10-11,7,,loja web,crédito
46445,439,17,4,44,2021-08-30,5,,loja web,débito
46446,444,10,1,19,2022-04-06,4,,loja fisica,crédito
46447,166,3,9,2,2019-10-19,5,,loja web,pix
46448,10,17,4,18,2021-10-30,1,,loja web,dinheiro
46449,314,6,4,3,2020-01-26,8,,loja fisica,débito
46450,101,7,3,21,2020-02-26,3,,loja web,dinheiro
46451,219,4,4,2,2022-12-22,1,,loja fisica,débito
46452,309,4,1,21,2022-08-11,10,,loja web,crédito
46453,316,9,10,41,2023-07-06,7,,loja fisica,dinheiro
46454,242,5,8,32,2019-01-02,8,,loja fisica,débito
46455,275,3,7,15,2019-03-17,10,,loja web,dinheiro
46456,426,17,6,11,2023-07-01,9,,loja web,débito
46457,406,18,5,46,2020-02-02,10,,loja fisica,crédito
46458,446,17,4,17,2022-11-23,10,,loja web,dinheiro
46459,206,18,3,47,2021-08-13,4,,loja web,crédito
46460,427,1,1,13,2022-12-07,7,,loja fisica,dinheiro
46461,178,16,7,41,2020-09-15,10,,loja fisica,crédito
46462,220,7,9,44,2023-07-01,1,,loja fisica,crédito
46463,96,8,5,14,2018-04-13,2,,loja web,crédito
46464,248,16,5,17,2021-05-24,1,,loja fisica,crédito
46465,126,3,7,24,2020-07-18,5,,loja fisica,dinheiro
46466,459,10,2,45,2023-08-24,3,,loja web,débito
46467,414,19,10,33,2018-09-17,5,,loja fisica,débito
46468,334,12,4,18,2018-04-23,3,,loja fisica,débito
46469,233,5,2,18,2023-05-13,1,farmabr5,loja web,crédito
46470,346,3,6,8,2021-01-24,4,,loja web,pix
46471,483,8,8,17,2023-05-05,8,,loja web,dinheiro
46472,75,15,1,39,2022-01-01,3,,loja web,dinheiro
46473,397,4,3,33,2020-06-20,7,,loja fisica,crédito
46474,410,19,8,21,2021-02-20,3,,loja web,pix
46475,142,2,6,17,2023-04-14,2,,loja web,pix
46476,336,1,4,38,2018-06-25,10,,loja fisica,débito
46477,418,20,10,18,2023-06-12,9,,loja web,débito
46478,327,6,10,38,2018-12-23,1,,loja fisica,crédito
46479,121,5,6,25,2019-03-29,2,,loja web,débito
46480,253,6,5,40,2020-01-15,9,,loja web,pix
46481,470,15,3,10,2023-09-18,8,,loja web,dinheiro
46482,387,14,3,4,2021-05-28,3,,loja web,dinheiro
46483,41,12,1,6,2018-11-01,10,,loja fisica,pix
46484,12,1,10,29,2019-10-21,8,,loja fisica,débito
46485,121,4,9,12,2020-05-08,6,,loja fisica,débito
46486,369,10,2,9,2022-02-26,7,,loja web,crédito
46487,482,14,1,39,2020-05-04,1,,loja fisica,crédito
46488,158,5,3,44,2022-04-24,7,,loja fisica,crédito
46489,253,8,8,33,2018-02-04,9,farmabr15,loja web,pix
46490,436,8,8,11,2018-12-06,7,,loja fisica,dinheiro
46491,164,7,6,30,2022-11-17,8,,loja fisica,dinheiro
46492,422,5,8,47,2018-01-16,1,,loja fisica,débito
46493,97,10,9,39,2021-11-27,3,,loja web,pix
46494,416,6,10,8,2023-08-12,3,,loja fisica,débito
46495,142,8,10,44,2018-01-22,3,,loja fisica,crédito
46496,403,8,10,19,2022-10-10,10,,loja web,pix
46497,299,6,8,45,2019-07-02,2,,loja web,crédito
46498,329,7,4,3,2023-01-06,8,farmabr10,loja web,crédito
46499,37,20,9,38,2018-10-22,3,farmabr5,loja web,crédito
46500,116,11,1,48,2018-06-29,5,,loja web,débito
46501,124,19,1,49,2019-03-07,2,,loja fisica,dinheiro
46502,133,6,4,41,2020-09-23,1,,loja web,débito
46503,223,1,1,29,2021-08-30,7,farmabr10,loja web,pix
46504,8,16,9,3,2021-09-30,7,,loja fisica,pix
46505,130,2,2,25,2020-08-17,9,,loja web,débito
46506,402,5,9,44,2021-07-02,5,,loja web,débito
46507,253,8,5,28,2018-07-23,3,,loja web,crédito
46508,321,10,5,25,2018-08-11,9,,loja fisica,pix
46509,189,8,3,4,2020-03-29,6,,loja web,pix
46510,287,3,10,48,2019-08-06,9,,loja web,débito
46511,167,15,10,9,2023-05-24,9,,loja web,pix
46512,53,7,6,37,2023-02-26,3,,loja fisica,débito
46513,420,3,2,23,2019-12-24,4,,loja web,pix
46514,161,4,6,45,2018-07-12,7,,loja web,dinheiro
46515,340,11,6,48,2023-04-16,9,,loja fisica,débito
46516,500,10,5,41,2018-03-11,2,,loja fisica,pix
46517,417,5,7,48,2021-12-22,4,,loja web,crédito
46518,376,14,10,49,2018-04-28,4,farmabr5,loja web,débito
46519,370,3,2,40,2018-07-04,9,,loja web,crédito
46520,140,14,1,9,2020-12-18,1,,loja fisica,pix
46521,355,4,10,31,2022-04-16,2,,loja web,débito
46522,14,13,8,28,2020-12-13,2,,loja web,dinheiro
46523,240,19,3,8,2020-07-09,5,,loja web,pix
46524,132,17,2,27,2018-07-30,10,,loja fisica,débito
46525,218,12,6,46,2021-12-27,10,,loja web,débito
46526,325,14,2,34,2021-08-28,9,,loja web,débito
46527,217,14,2,9,2021-03-27,8,,loja fisica,dinheiro
46528,167,14,1,36,2018-06-19,7,,loja fisica,pix
46529,363,6,10,28,2020-02-12,2,farmabr10,loja fisica,dinheiro
46530,227,17,10,16,2020-06-23,10,,loja fisica,dinheiro
46531,115,3,5,43,2021-11-27,6,,loja web,crédito
46532,310,3,8,40,2019-09-21,1,,loja fisica,pix
46533,271,5,2,48,2021-06-05,9,,loja web,pix
46534,400,10,10,47,2019-04-26,3,,loja web,pix
46535,2,18,7,26,2018-01-16,8,,loja fisica,dinheiro
46536,489,10,1,4,2019-10-03,5,,loja fisica,dinheiro
46537,256,11,8,2,2018-06-03,7,,loja fisica,pix
46538,322,3,3,35,2020-04-07,3,farmabr15,loja fisica,débito
46539,220,1,10,23,2019-08-30,4,,loja web,dinheiro
46540,400,12,3,39,2021-05-29,8,,loja web,pix
46541,13,20,7,16,2019-11-09,3,,loja fisica,crédito
46542,102,15,5,40,2023-09-21,4,,loja web,pix
46543,81,17,10,42,2018-12-03,3,,loja web,crédito
46544,189,17,8,36,2019-10-11,5,,loja fisica,débito
46545,110,14,7,32,2018-02-01,6,,loja fisica,crédito
46546,446,18,3,33,2019-08-25,10,,loja web,pix
46547,482,13,7,25,2022-05-16,5,,loja web,débito
46548,286,6,1,32,2021-06-15,5,,loja web,pix
46549,387,16,7,15,2020-10-09,5,,loja fisica,crédito
46550,409,11,1,18,2018-05-18,6,,loja web,crédito
46551,350,13,5,9,2019-01-05,1,farmabr15,loja fisica,pix
46552,407,4,5,18,2023-02-12,10,,loja web,pix
46553,126,15,10,12,2023-02-04,6,,loja fisica,dinheiro
46554,38,3,5,15,2020-03-28,9,,loja web,dinheiro
46555,299,20,5,8,2019-05-27,4,,loja web,crédito
46556,45,13,6,41,2023-02-23,2,,loja fisica,dinheiro
46557,496,7,6,37,2020-09-17,1,,loja fisica,pix
46558,398,16,5,23,2020-03-07,1,,loja web,crédito
46559,361,10,4,46,2019-05-20,2,,loja web,débito
46560,236,7,1,49,2018-04-12,4,,loja fisica,dinheiro
46561,412,15,3,28,2022-10-30,10,,loja fisica,pix
46562,261,2,7,49,2023-02-26,10,,loja fisica,crédito
46563,51,16,9,9,2022-04-15,5,,loja fisica,pix
46564,144,17,5,21,2020-03-19,8,,loja web,débito
46565,375,12,3,33,2023-02-17,2,,loja web,pix
46566,407,8,9,49,2021-07-26,9,,loja web,dinheiro
46567,237,20,9,26,2023-01-01,1,,loja fisica,débito
46568,54,16,2,45,2022-06-07,5,,loja web,pix
46569,118,20,10,20,2021-03-20,9,,loja web,dinheiro
46570,364,4,3,15,2023-08-01,10,,loja web,crédito
46571,335,8,5,26,2019-05-01,4,,loja web,dinheiro
46572,284,14,10,30,2021-01-20,4,,loja web,débito
46573,139,5,7,24,2022-08-30,3,,loja web,pix
46574,115,15,2,37,2019-12-01,1,,loja web,crédito
46575,31,6,9,24,2019-10-15,4,,loja web,pix
46576,28,7,5,23,2018-09-11,6,,loja web,débito
46577,271,6,10,3,2021-10-27,3,,loja fisica,débito
46578,11,5,3,35,2023-07-01,5,,loja web,pix
46579,499,3,4,16,2021-07-08,9,,loja fisica,pix
46580,315,3,9,41,2019-12-25,4,,loja web,débito
46581,42,6,10,29,2022-02-07,5,,loja web,pix
46582,286,7,4,5,2023-07-29,3,,loja web,dinheiro
46583,245,9,6,37,2021-10-29,6,,loja web,dinheiro
46584,380,19,8,21,2019-05-01,3,,loja web,pix
46585,482,9,7,26,2019-08-23,1,,loja web,dinheiro
46586,313,7,9,18,2021-10-12,1,,loja web,crédito
46587,284,11,7,11,2018-03-12,5,,loja web,dinheiro
46588,470,3,1,16,2018-04-04,6,,loja web,pix
46589,322,20,5,11,2022-07-15,10,,loja web,pix
46590,147,19,4,18,2020-03-03,10,,loja web,débito
46591,432,14,3,49,2022-10-06,3,,loja web,débito
46592,226,8,3,24,2020-03-13,1,,loja web,débito
46593,251,12,1,7,2019-02-06,6,,loja fisica,débito
46594,164,14,4,39,2021-03-22,5,,loja web,pix
46595,85,18,1,12,2020-03-06,8,,loja web,débito
46596,184,16,2,42,2019-09-04,5,,loja fisica,débito
46597,254,12,1,16,2019-11-02,2,,loja web,débito
46598,257,11,7,7,2019-11-18,8,,loja fisica,pix
46599,132,6,10,13,2021-09-05,10,,loja web,pix
46600,475,14,5,16,2022-11-23,1,,loja fisica,débito
46601,13,10,5,10,2018-04-05,3,,loja web,débito
46602,109,10,3,44,2022-04-05,7,,loja fisica,dinheiro
46603,187,5,7,11,2023-01-13,5,,loja web,dinheiro
46604,184,2,2,20,2019-01-03,4,,loja web,débito
46605,241,13,8,21,2020-11-21,6,,loja web,débito
46606,397,15,2,17,2023-08-21,5,,loja fisica,pix
46607,296,8,10,38,2019-12-21,2,,loja web,crédito
46608,186,10,7,45,2020-08-22,8,,loja web,crédito
46609,234,7,8,39,2020-12-01,2,,loja web,débito
46610,438,2,3,6,2020-11-21,2,,loja web,dinheiro
46611,212,19,6,7,2019-09-22,7,,loja fisica,crédito
46612,94,1,7,32,2023-06-09,8,,loja web,pix
46613,26,18,10,49,2022-09-16,1,,loja web,dinheiro
46614,337,17,8,24,2022-01-27,3,,loja web,débito
46615,427,11,4,43,2021-12-04,6,,loja web,crédito
46616,61,16,9,38,2019-02-27,9,,loja fisica,pix
46617,355,9,2,14,2020-10-16,1,,loja web,pix
46618,347,2,9,27,2021-05-16,7,,loja web,pix
46619,287,18,8,23,2022-04-27,4,,loja web,débito
46620,180,19,10,40,2021-01-15,10,,loja fisica,pix
46621,119,10,5,5,2022-08-22,3,,loja web,dinheiro
46622,45,19,6,6,2018-12-27,8,,loja web,débito
46623,299,2,9,3,2021-06-26,10,,loja web,crédito
46624,339,13,1,22,2018-02-21,6,,loja fisica,pix
46625,481,16,8,12,2018-08-01,2,,loja fisica,dinheiro
46626,397,6,7,22,2018-01-11,4,,loja fisica,crédito
46627,71,1,10,36,2022-02-08,10,,loja web,pix
46628,155,20,10,27,2019-10-04,6,farmabr10,loja web,pix
46629,309,16,2,15,2022-05-20,1,,loja web,débito
46630,437,16,7,9,2018-10-13,4,,loja fisica,débito
46631,58,6,8,17,2020-06-19,1,,loja web,pix
46632,195,20,4,22,2020-02-23,10,,loja fisica,pix
46633,348,8,2,28,2018-05-26,6,,loja web,crédito
46634,258,18,8,16,2019-10-17,7,,loja fisica,débito
46635,317,11,2,12,2021-08-14,4,,loja web,dinheiro
46636,276,3,10,27,2021-09-30,5,,loja fisica,pix
46637,254,16,5,27,2019-06-29,2,,loja web,crédito
46638,184,6,9,32,2019-05-28,5,,loja fisica,crédito
46639,207,8,9,42,2020-11-18,2,farmabr5,loja web,crédito
46640,355,15,1,39,2020-01-31,5,,loja fisica,débito
46641,469,10,1,46,2018-11-26,7,,loja web,pix
46642,239,7,3,40,2021-02-08,9,,loja web,pix
46643,131,2,7,48,2019-08-31,2,,loja web,crédito
46644,225,20,1,23,2021-11-10,5,farmabr5,loja web,crédito
46645,179,17,7,25,2018-12-19,7,,loja web,débito
46646,109,18,1,20,2021-01-19,8,,loja fisica,pix
46647,395,8,1,28,2018-02-01,2,,loja fisica,dinheiro
46648,287,2,4,1,2020-08-24,2,,loja web,crédito
46649,137,4,7,23,2023-03-26,4,,loja web,crédito
46650,139,8,5,30,2023-04-11,1,,loja fisica,dinheiro
46651,342,14,1,27,2023-01-13,9,,loja fisica,crédito
46652,414,17,1,16,2019-03-30,2,,loja web,débito
46653,2,5,7,20,2019-07-08,3,farmabr10,loja fisica,pix
46654,7,18,7,36,2023-03-15,7,,loja web,pix
46655,321,9,8,8,2018-12-28,10,,loja web,débito
46656,435,12,5,23,2023-02-01,10,,loja web,dinheiro
46657,198,4,4,18,2022-06-11,8,,loja fisica,dinheiro
46658,499,2,5,26,2021-06-25,4,,loja web,crédito
46659,361,10,4,4,2023-06-12,8,,loja web,débito
46660,344,8,2,33,2020-07-19,8,,loja fisica,dinheiro
46661,308,12,9,32,2023-06-15,2,,loja fisica,crédito
46662,74,20,6,11,2018-10-04,3,,loja fisica,pix
46663,316,4,4,21,2020-11-16,6,,loja fisica,débito
46664,301,17,8,19,2022-12-28,7,farmabr10,loja web,pix
46665,121,4,3,18,2023-09-17,10,,loja fisica,débito
46666,457,17,1,47,2023-07-17,6,,loja web,débito
46667,358,4,6,26,2021-04-18,4,,loja fisica,débito
46668,458,6,3,48,2022-01-28,5,farmabr5,loja web,crédito
46669,470,5,8,15,2022-08-19,4,,loja web,pix
46670,194,8,2,21,2020-01-19,9,,loja web,pix
46671,102,12,2,49,2022-07-24,2,,loja web,débito
46672,430,6,7,35,2018-08-29,6,,loja web,dinheiro
46673,242,4,1,10,2021-06-09,10,,loja web,crédito
46674,456,3,7,47,2020-08-10,5,,loja web,pix
46675,103,18,7,24,2020-08-24,10,,loja web,débito
46676,39,15,2,31,2021-12-29,3,,loja web,pix
46677,413,20,2,35,2020-05-21,9,,loja web,crédito
46678,121,10,5,45,2018-10-02,10,,loja web,dinheiro
46679,433,15,2,28,2019-02-21,4,,loja web,débito
46680,252,6,10,23,2020-09-18,10,,loja web,pix
46681,215,1,1,32,2023-03-13,1,,loja fisica,dinheiro
46682,337,15,1,30,2021-07-31,9,,loja fisica,crédito
46683,422,13,2,8,2018-01-15,4,,loja fisica,dinheiro
46684,366,8,9,31,2018-05-10,4,,loja fisica,débito
46685,113,8,1,22,2019-01-30,10,,loja fisica,crédito
46686,60,10,8,35,2022-11-04,1,,loja fisica,débito
46687,488,1,4,29,2020-03-13,1,,loja web,pix
46688,400,11,2,8,2019-06-09,4,,loja web,pix
46689,406,16,2,47,2023-01-07,3,,loja web,dinheiro
46690,279,13,9,17,2023-04-30,6,,loja web,dinheiro
46691,193,9,4,44,2020-03-18,8,,loja web,pix
46692,434,1,5,10,2020-07-10,4,,loja web,pix
46693,126,16,4,17,2020-12-19,3,,loja web,pix
46694,307,17,3,19,2022-01-04,10,,loja web,crédito
46695,453,12,10,40,2019-10-17,8,,loja fisica,crédito
46696,310,7,5,21,2023-03-20,5,farmabr10,loja fisica,débito
46697,133,16,7,6,2020-10-18,8,,loja fisica,crédito
46698,145,14,1,7,2020-10-23,4,,loja web,dinheiro
46699,444,8,7,7,2020-10-07,9,,loja web,pix
46700,461,1,5,43,2022-10-29,5,,loja web,crédito
46701,367,17,7,15,2023-03-22,2,,loja web,dinheiro
46702,204,15,8,24,2021-11-12,5,,loja web,crédito
46703,249,2,7,27,2022-06-02,4,,loja web,débito
46704,127,4,9,31,2021-02-04,4,farmabr5,loja fisica,débito
46705,261,20,1,49,2020-01-27,8,,loja fisica,dinheiro
46706,308,13,4,42,2023-07-03,6,,loja web,dinheiro
46707,361,16,1,3,2019-07-28,6,,loja web,débito
46708,127,5,4,47,2018-08-05,9,,loja fisica,débito
46709,186,2,8,49,2022-10-05,7,,loja web,pix
46710,20,7,4,40,2018-02-06,8,,loja web,dinheiro
46711,21,12,9,37,2022-08-20,5,,loja fisica,dinheiro
46712,211,11,5,47,2020-12-04,6,farmabr5,loja fisica,crédito
46713,476,7,8,4,2018-06-18,2,,loja fisica,pix
46714,56,12,7,15,2020-11-03,1,,loja web,crédito
46715,173,6,3,8,2018-11-27,6,,loja fisica,dinheiro
46716,92,13,3,4,2023-02-12,4,,loja fisica,dinheiro
46717,313,6,10,2,2023-06-11,9,farmabr10,loja fisica,dinheiro
46718,73,13,1,48,2019-03-19,1,,loja fisica,dinheiro
46719,7,4,1,14,2022-08-23,4,,loja web,débito
46720,105,18,1,26,2020-09-12,5,,loja fisica,dinheiro
46721,265,10,3,41,2022-03-04,5,,loja fisica,débito
46722,281,11,3,10,2018-03-22,6,,loja web,crédito
46723,153,18,2,6,2018-03-12,8,,loja web,dinheiro
46724,304,4,4,23,2020-06-24,9,,loja fisica,débito
46725,179,19,5,41,2020-01-27,4,,loja fisica,débito
46726,66,1,5,7,2022-06-04,2,,loja web,crédito
46727,15,7,4,21,2020-02-14,1,,loja fisica,pix
46728,180,8,5,21,2021-03-31,2,,loja web,pix
46729,80,13,2,4,2023-01-22,10,,loja fisica,débito
46730,380,11,1,34,2019-11-04,3,,loja web,pix
46731,364,10,6,32,2020-10-11,8,,loja fisica,crédito
46732,264,13,4,22,2019-01-12,9,,loja fisica,dinheiro
46733,43,9,9,27,2018-03-19,2,,loja fisica,dinheiro
46734,281,5,2,18,2023-03-31,7,,loja fisica,crédito
46735,497,16,8,47,2018-03-11,4,farmabr15,loja fisica,dinheiro
46736,381,7,4,32,2019-02-28,2,,loja fisica,débito
46737,220,1,6,23,2023-04-22,9,,loja fisica,crédito
46738,215,15,9,32,2018-09-18,5,,loja web,crédito
46739,475,8,4,45,2019-07-26,9,,loja fisica,débito
46740,494,14,7,19,2018-10-26,3,,loja fisica,pix
46741,482,16,8,37,2022-09-18,3,,loja fisica,pix
46742,294,8,10,5,2019-09-24,2,,loja web,débito
46743,342,1,7,49,2022-04-12,8,,loja web,crédito
46744,35,9,5,17,2021-04-17,6,,loja web,dinheiro
46745,458,15,8,25,2019-02-05,7,,loja fisica,crédito
46746,470,20,8,40,2022-12-17,9,,loja fisica,débito
46747,425,15,5,35,2018-06-07,2,,loja fisica,pix
46748,476,5,4,17,2020-05-17,1,,loja fisica,crédito
46749,195,15,3,21,2019-11-21,3,,loja web,pix
46750,273,18,3,11,2022-09-30,8,,loja web,dinheiro
46751,358,12,4,44,2019-07-27,3,,loja web,crédito
46752,341,1,4,15,2020-09-18,5,,loja web,pix
46753,215,7,10,12,2021-11-16,9,,loja fisica,pix
46754,435,20,2,25,2019-07-04,1,,loja fisica,pix
46755,283,4,10,23,2022-11-10,7,,loja fisica,pix
46756,415,2,7,46,2018-11-26,5,,loja web,débito
46757,487,20,3,45,2021-10-18,5,,loja web,débito
46758,332,17,3,5,2022-09-29,1,,loja fisica,crédito
46759,29,1,4,40,2018-02-10,8,,loja fisica,crédito
46760,338,3,1,17,2019-07-11,1,,loja fisica,débito
46761,315,3,7,9,2023-07-29,4,,loja fisica,débito
46762,390,13,9,25,2022-11-21,9,,loja fisica,crédito
46763,11,5,1,16,2019-04-05,3,,loja fisica,crédito
46764,389,3,1,19,2021-10-30,8,,loja web,dinheiro
46765,195,7,8,44,2019-10-04,10,,loja fisica,débito
46766,349,15,5,24,2020-10-25,1,,loja fisica,débito
46767,153,6,3,23,2020-08-05,3,farmabr5,loja web,débito
46768,171,17,3,36,2018-12-05,3,,loja web,pix
46769,114,10,3,4,2023-03-02,2,,loja fisica,crédito
46770,373,10,5,45,2020-06-29,6,,loja web,crédito
46771,455,8,8,27,2023-03-05,9,,loja fisica,débito
46772,82,1,8,45,2021-03-20,4,,loja fisica,dinheiro
46773,378,19,8,43,2022-01-11,8,,loja web,crédito
46774,415,18,5,22,2021-04-16,5,,loja fisica,pix
46775,495,9,2,32,2021-07-20,7,,loja web,dinheiro
46776,253,4,4,18,2018-07-15,5,,loja web,débito
46777,500,9,10,34,2018-01-23,4,,loja web,dinheiro
46778,96,8,4,39,2023-04-05,3,,loja fisica,pix
46779,141,6,2,26,2020-01-14,9,,loja fisica,pix
46780,411,17,10,46,2022-09-29,10,,loja fisica,pix
46781,318,5,6,38,2023-08-07,7,,loja web,crédito
46782,113,16,9,15,2019-02-27,1,,loja fisica,débito
46783,41,4,6,9,2020-01-12,9,,loja web,dinheiro
46784,337,10,9,20,2019-06-18,6,,loja fisica,crédito
46785,118,12,5,27,2018-03-15,4,,loja web,dinheiro
46786,28,19,7,1,2018-04-20,8,,loja web,crédito
46787,462,10,2,19,2020-07-17,9,,loja web,débito
46788,346,17,8,29,2022-02-17,7,,loja web,crédito
46789,259,3,3,11,2019-03-31,2,,loja fisica,dinheiro
46790,229,10,5,30,2023-03-30,7,,loja fisica,dinheiro
46791,187,9,10,13,2019-06-10,2,,loja web,crédito
46792,60,3,8,21,2022-05-29,8,,loja web,pix
46793,463,20,6,35,2021-04-06,4,,loja fisica,dinheiro
46794,161,6,5,48,2022-02-28,5,,loja web,pix
46795,19,14,7,17,2021-07-21,2,,loja web,crédito
46796,432,19,8,34,2019-06-29,9,,loja fisica,pix
46797,401,18,8,12,2022-08-30,8,,loja fisica,pix
46798,497,3,1,30,2018-10-07,6,,loja fisica,dinheiro
46799,138,20,7,10,2022-05-27,6,,loja fisica,dinheiro
46800,451,19,8,42,2023-09-19,3,,loja fisica,pix
46801,273,8,4,16,2021-11-16,3,,loja fisica,dinheiro
46802,270,20,10,26,2019-03-20,3,,loja web,crédito
46803,262,12,1,48,2020-04-18,1,,loja fisica,crédito
46804,493,11,6,16,2019-09-01,3,,loja web,débito
46805,17,11,7,26,2018-03-02,7,,loja fisica,débito
46806,251,10,2,14,2022-06-23,3,,loja fisica,débito
46807,142,7,5,38,2018-12-01,1,,loja fisica,crédito
46808,135,15,6,11,2020-04-23,10,,loja web,crédito
46809,442,10,4,6,2019-04-30,3,,loja web,pix
46810,480,1,3,1,2021-04-11,5,,loja web,débito
46811,173,6,4,30,2022-09-13,4,,loja web,dinheiro
46812,16,5,9,10,2019-11-15,8,,loja fisica,débito
46813,377,2,8,24,2018-06-22,9,,loja fisica,crédito
46814,434,1,5,6,2020-07-31,4,,loja web,pix
46815,462,5,4,7,2021-11-28,4,,loja web,débito
46816,434,20,3,3,2021-08-05,2,,loja web,crédito
46817,179,7,10,19,2022-03-10,4,,loja fisica,dinheiro
46818,109,4,8,17,2021-03-30,9,,loja web,pix
46819,384,1,3,38,2022-06-10,9,,loja web,pix
46820,158,14,1,18,2022-11-22,7,,loja fisica,pix
46821,284,18,8,29,2018-04-21,9,farmabr10,loja fisica,crédito
46822,330,11,4,35,2021-01-22,3,,loja fisica,crédito
46823,444,11,4,22,2020-11-24,4,,loja web,pix
46824,423,3,7,9,2021-01-08,5,,loja web,dinheiro
46825,334,9,10,7,2022-12-03,7,,loja web,crédito
46826,152,2,6,33,2022-01-23,4,,loja fisica,débito
46827,6,14,1,17,2020-03-22,9,,loja web,dinheiro
46828,280,1,3,37,2021-01-08,1,,loja web,pix
46829,388,1,6,35,2021-06-26,9,,loja fisica,débito
46830,246,3,1,38,2021-06-04,2,farmabr5,loja web,pix
46831,208,2,9,39,2020-02-29,6,,loja web,crédito
46832,452,6,7,32,2022-02-21,8,,loja fisica,crédito
46833,159,10,10,32,2023-06-30,3,,loja web,débito
46834,46,12,2,2,2022-11-22,3,,loja fisica,crédito
46835,490,16,5,47,2019-02-08,8,,loja fisica,crédito
46836,130,7,9,16,2020-12-14,10,,loja fisica,débito
46837,328,16,8,42,2020-05-27,4,,loja fisica,pix
46838,489,18,10,27,2021-04-25,7,,loja fisica,dinheiro
46839,205,10,5,43,2021-11-18,3,farmabr5,loja web,pix
46840,409,1,8,14,2021-03-28,5,,loja fisica,pix
46841,268,7,6,39,2022-04-04,5,,loja fisica,pix
46842,84,13,3,41,2020-09-23,8,,loja web,dinheiro
46843,281,2,3,12,2020-03-06,2,,loja web,débito
46844,160,19,5,12,2020-12-15,3,,loja fisica,dinheiro
46845,43,7,4,16,2019-10-20,5,,loja fisica,pix
46846,208,2,7,47,2019-09-11,1,,loja web,débito
46847,17,1,7,42,2023-06-21,3,farmabr10,loja web,crédito
46848,57,1,3,6,2021-01-29,3,,loja fisica,dinheiro
46849,438,1,2,48,2022-12-25,9,,loja fisica,débito
46850,77,10,9,12,2021-08-20,10,,loja web,dinheiro
46851,305,1,6,22,2019-12-25,9,,loja fisica,débito
46852,392,4,2,21,2022-01-21,5,,loja fisica,pix
46853,378,5,1,4,2021-02-27,10,,loja web,pix
46854,491,4,2,8,2022-02-04,2,,loja web,pix
46855,475,12,3,8,2022-08-14,10,,loja fisica,dinheiro
46856,239,4,7,42,2019-04-03,7,farmabr5,loja web,crédito
46857,408,6,8,19,2020-07-19,7,,loja web,pix
46858,41,4,8,2,2020-02-26,6,,loja web,pix
46859,30,10,4,38,2021-05-28,6,,loja fisica,débito
46860,328,11,7,32,2021-05-28,7,farmabr15,loja fisica,crédito
46861,348,15,6,49,2022-04-22,10,,loja web,dinheiro
46862,222,14,3,42,2021-09-20,2,,loja web,dinheiro
46863,500,3,2,17,2019-08-08,3,,loja web,crédito
46864,114,1,7,42,2021-05-19,1,,loja web,dinheiro
46865,285,3,8,32,2018-08-22,9,,loja web,débito
46866,488,10,6,26,2022-10-15,7,,loja web,pix
46867,119,4,2,22,2023-05-28,6,,loja web,dinheiro
46868,419,13,10,34,2018-12-29,9,,loja web,crédito
